HSC-ID,AKR_ID,specz,clss,G,GCme,R,RCme,I,ICme,Z,ZCme,Ym,YCme,N2,N2me,N3,N3me,N4,N4me,S7m,S7me,S9m,S9me,S11m,S11me,L15m,L15me,L18m,L18me,L24m,L24me,Y,G-R,G-I,G-Z,G-Y,G-N2,G-N3,G-N4,R-I,R-Z,R-Y,R-N2,R-N3,R-N4,I-Z,I-Y,I-N2,I-N3,I-N4,Z-Y,Z-N2,Z-N3,Z-N4,Y-N2,Y-N3,Y-N4,N2-N3,N2-N4,N3-N4,fuzzy_dist,fuzzy_err
79671054930321705,118797,0.146,GAL,20.015,0.001,18.866,0.001,18.329,0.001,18.069000000000006,0.001,17.878,0.001,17.586,0.016,18.033,0.018000000000000002,18.511,0.023,18.378,0.105,17.72,0.08800000000000001,18.069000000000006,0.08199999999999999,17.642,0.11,,,,,0,1.1490000000000011,1.686,1.9459999999999944,2.1370000000000005,2.429000000000002,1.9819999999999995,1.5040000000000011,0.5369999999999989,0.7969999999999935,0.9879999999999995,1.2800000000000011,0.8329999999999984,0.3550000000000004,0.2599999999999945,0.4510000000000005,0.7430000000000021,0.2959999999999994,-0.1819999999999986,0.19100000000000605,0.4830000000000077,0.03600000000000492,-0.44199999999999307,0.2920000000000016,-0.15500000000000114,-0.6329999999999991,-0.4470000000000027,-0.9250000000000008,-0.477999999999998,0.8260679775783639,0.8878842696585123
79666631113991714,132209,3.022,AGN1,20.064,0.001,19.529,0.001,19.479,0.001,19.472,0.001,19.317,0.001,19.289,0.044000000000000004,19.294,0.038,19.18,0.033,18.069000000000006,0.057,16.832,0.039,17.081,0.046,16.822,0.049,16.865,0.042,16.757,0.121,1,0.5350000000000001,0.5850000000000009,0.5919999999999987,0.7469999999999999,0.7749999999999986,0.7699999999999996,0.8840000000000003,0.05000000000000071,0.056999999999998614,0.2119999999999997,0.23999999999999844,0.23499999999999946,0.3490000000000002,0.006999999999997897,0.16199999999999906,0.18999999999999773,0.18499999999999872,0.2989999999999995,0.15500000000000114,0.18299999999999986,0.17800000000000082,0.2920000000000016,0.02799999999999869,0.022999999999999687,0.13700000000000045,-0.0049999999999990035,0.10900000000000176,0.11400000000000075,0.7196885298299828,0.7535934342177939
80098060578864833,134389,2.904,AGN1,19.067,0.001,19.085,0.001,18.984,0.001,18.980999999999998,0.001,18.868,0.001,19.277,0.048,19.148,0.035,18.807000000000002,0.027000000000000003,,,16.371,0.032,16.752,0.039,16.97,0.048,16.882,0.046,17.154,0.095,1,-0.018000000000000682,0.08299999999999841,0.08600000000000207,0.1990000000000016,-0.21000000000000085,-0.08099999999999953,0.259999999999998,0.10099999999999908,0.10400000000000276,0.2170000000000023,-0.19200000000000012,-0.06299999999999882,0.2779999999999987,0.0030000000000036664,0.1160000000000032,-0.2929999999999993,-0.16399999999999793,0.1769999999999996,0.11299999999999955,-0.2960000000000029,-0.1670000000000016,0.17399999999999596,-0.4090000000000025,-0.28000000000000114,0.06099999999999639,0.12900000000000136,0.4699999999999989,0.3409999999999975,0.6677045950305204,0.7638603744587191
79666519444835174,35586,0.34299999999999997,GAL,22.026999999999997,0.002,20.673000000000002,0.001,19.957,0.002,19.547,0.002,19.364,0.003,18.276,0.025,18.531,0.025,18.948,0.032,,,17.479,0.059000000000000004,17.956,0.07200000000000001,18.245,0.152,18.499000000000002,0.13699999999999998,,,0,1.3539999999999957,2.0699999999999967,2.479999999999997,2.6629999999999967,3.7509999999999977,3.4959999999999987,3.078999999999997,0.7160000000000011,1.1260000000000012,1.309000000000001,2.397000000000002,2.1420000000000035,1.7250000000000014,0.41000000000000014,0.593,1.681000000000001,1.4260000000000022,1.0090000000000003,0.18299999999999986,1.2710000000000008,1.0160000000000018,0.5990000000000002,1.088000000000001,0.8330000000000021,0.4160000000000004,-0.254999999999999,-0.6720000000000006,-0.4170000000000016,0.905446344343646,0.8336347227190828
80092971042628067,122362,0.087,GAL,18.55,0.001,17.655,0.001,17.187,0.001,16.9,0.001,16.705,0.001,16.612000000000002,0.009000000000000001,17.175,0.011000000000000001,17.679000000000006,0.013999999999999999,18.496,0.105,17.906,0.114,,,,,,,,,0,0.8949999999999996,1.3629999999999995,1.6500000000000021,1.8450000000000024,1.9379999999999988,1.375,0.8709999999999951,0.46799999999999997,0.7550000000000026,0.9500000000000028,1.0429999999999993,0.4800000000000004,-0.024000000000004462,0.2870000000000026,0.4820000000000029,0.5749999999999993,0.012000000000000456,-0.4920000000000044,0.19500000000000028,0.2879999999999967,-0.2750000000000021,-0.7790000000000071,0.09299999999999642,-0.4700000000000024,-0.9740000000000072,-0.5629999999999988,-1.0670000000000035,-0.5040000000000049,0.7543242977086375,0.9294755889787416
79666231682042231,132831,1.03,GAL,23.829,0.01,22.721,0.008,21.525,0.006999999999999999,20.971999999999998,0.009000000000000001,20.715,0.01,18.953,0.045,18.692,0.027000000000000003,18.971,0.034,19.295,0.142,18.333,0.125,18.147000000000002,0.11,16.889,0.05,16.848,0.053,16.495,0.096,0,1.1080000000000003,2.304000000000002,2.857000000000003,3.1140000000000008,4.876000000000001,5.1370000000000005,4.8580000000000005,1.1960000000000015,1.7490000000000023,2.006,3.7680000000000007,4.029,3.75,0.5530000000000008,0.8099999999999987,2.571999999999999,2.8329999999999984,2.5539999999999985,0.2569999999999979,2.0189999999999984,2.2799999999999976,2.0009999999999977,1.7620000000000005,2.023,1.7439999999999998,0.26099999999999923,-0.018000000000000682,-0.2789999999999999,0.6280226347300155,0.7287522653028524
80093525093400606,74062,0.688,GAL,22.66,0.005,21.146,0.003,20.239,0.004,19.85,0.005,19.635,0.006999999999999999,18.919,0.039,18.834,0.033,19.588,0.07,,,,,,,,,,,,,0,1.5139999999999991,2.421,2.8099999999999987,3.0249999999999986,3.741,3.8260000000000014,3.0719999999999987,0.907,1.2959999999999994,1.5109999999999992,2.2270000000000003,2.3120000000000007,1.5579999999999998,0.38899999999999935,0.6039999999999992,1.3200000000000005,1.4050000000000011,0.6509999999999998,0.21499999999999986,0.9310000000000008,1.0160000000000018,0.26200000000000045,0.7160000000000011,0.8010000000000019,0.0470000000000006,0.08500000000000085,-0.6690000000000005,-0.7540000000000013,0.8695875087625391,0.6998191736018233
79666519444831138,36439,0.11599999999999999,GAL,18.362000000000002,0.001,17.432000000000002,0.001,16.972,0.001,16.688,0.001,16.531,0.001,16.029,0.006999999999999999,16.567,0.008,17.012999999999998,0.009000000000000001,17.25,0.038,16.432000000000002,0.031,17.018,0.044000000000000004,17.122,0.078,17.213,0.08,,,0,0.9299999999999996,1.3900000000000006,1.6740000000000033,1.8310000000000035,2.333000000000002,1.7950000000000017,1.3490000000000038,0.4600000000000009,0.7440000000000033,0.9010000000000034,1.4030000000000022,0.8650000000000021,0.4190000000000039,0.2840000000000025,0.4410000000000025,0.9430000000000014,0.4050000000000011,-0.04099999999999682,0.15700000000000006,0.6589999999999989,0.12099999999999865,-0.3249999999999993,0.5019999999999989,-0.036000000000001364,-0.4819999999999993,-0.5380000000000003,-0.9839999999999982,-0.445999999999998,0.8456357594738035,0.9475587712918848
79666364826012195,132613,0.282,GAL,20.085,0.001,19.027,0.001,18.594,0.001,18.328,0.001,18.1,0.001,17.562,0.016,17.845,0.016,18.088,0.018000000000000002,17.128,0.034,15.493,0.016,15.821,0.018000000000000002,15.940999999999999,0.031,16.01,0.025,15.784,0.07,0,1.0579999999999998,1.4909999999999997,1.7570000000000014,1.985,2.523,2.240000000000002,1.9969999999999999,0.43299999999999983,0.6990000000000016,0.9269999999999996,1.465,1.1820000000000022,0.9390000000000001,0.2660000000000018,0.4939999999999998,1.032,0.7490000000000023,0.5060000000000002,0.22799999999999804,0.7659999999999982,0.4830000000000005,0.23999999999999844,0.5380000000000003,0.25500000000000256,0.012000000000000456,-0.2829999999999977,-0.5259999999999998,-0.2430000000000021,0.9679549310159352,0.9005424972777125
79671591801210896,38079,0.08900000000000001,GAL,17.896,0.001,16.991,0.001,16.51,0.001,16.239,0.001,16.04,0.001,15.632,0.005,16.176,0.006,16.685,0.008,17.453,0.05,17.344,0.055999999999999994,18.102,0.11699999999999999,,,,,,,0,0.9050000000000012,1.3859999999999992,1.6569999999999998,1.8560000000000016,2.2640000000000007,1.7200000000000024,1.211000000000002,0.4809999999999981,0.7519999999999989,0.9510000000000004,1.359,0.8150000000000013,0.3060000000000009,0.2710000000000008,0.4700000000000024,0.8780000000000019,0.3340000000000032,-0.17499999999999716,0.1990000000000016,0.6070000000000011,0.06300000000000239,-0.445999999999998,0.4079999999999995,-0.13599999999999926,-0.6449999999999996,-0.5439999999999987,-1.052999999999999,-0.5090000000000003,0.8164497403754671,0.9566003624484564
80093108481580919,133310,0.175,GAL,18.561,0.001,17.64,0.001,17.192999999999998,0.001,16.934,0.001,16.794,0.001,16.382,0.008,16.855999999999998,0.009000000000000001,17.117,0.01,16.488,0.021,15.689,0.018000000000000002,16.253,0.025,16.07,0.031,15.984000000000002,0.025,15.753,0.048,0,0.9209999999999994,1.368000000000002,1.6269999999999991,1.7669999999999997,2.1789999999999985,1.7050000000000018,1.443999999999999,0.4470000000000027,0.7059999999999995,0.8460000000000001,1.2579999999999991,0.7840000000000025,0.5229999999999997,0.2589999999999968,0.39899999999999736,0.8109999999999964,0.3369999999999997,0.07599999999999696,0.14000000000000054,0.5519999999999996,0.07800000000000296,-0.18299999999999986,0.41199999999999903,-0.06199999999999761,-0.3230000000000004,-0.4739999999999967,-0.7349999999999994,-0.2610000000000028,0.8816903306746176,0.9421338165979418
79666244566940657,12733,0.11800000000000001,GAL,20.004,0.001,19.19,0.001,18.823,0.001,18.637,0.001,18.491,0.001,18.505,0.032,18.894000000000002,0.032,19.317,0.039,18.202,0.08,17.09,0.046,17.47,0.062,,,,,,,0,0.8140000000000001,1.181000000000001,1.3670000000000009,1.5130000000000017,1.4990000000000023,1.1099999999999994,0.6870000000000012,0.3670000000000009,0.5530000000000008,0.6990000000000016,0.6850000000000023,0.2959999999999994,-0.1269999999999989,0.18599999999999994,0.33200000000000074,0.3180000000000014,-0.0710000000000015,-0.4939999999999998,0.1460000000000008,0.13200000000000145,-0.25700000000000145,-0.6799999999999997,-0.013999999999999345,-0.4030000000000023,-0.8260000000000005,-0.3890000000000029,-0.8120000000000012,-0.4229999999999983,0.7750388278452819,0.8047016310180537
