HSC-ID,AKR_ID,specz,clss,Y,sum_y,y_pred,S11-L18,Z-N4,S9-L18,S9-L15,Ym-N4,I-N4,S11-L15,R-L18,I-L18,R-N4,fuzzy_dist,fuzzy_err
7.966679432274158e+16,132097,0.078,GAL,0,,,-0.4929999999999986,-0.38700000000000395,-1.128,-1.0210000000000008,-0.6819999999999986,-0.07699999999999818,-0.3859999999999992,1.6499999999999986,1.16,0.41300000000000026,0.8298269677612586,0.7134416585902266
7.96707628725281e+16,45381,1.443,GAL,0,,,0.6440000000000019,1.8110000000000068,-0.006999999999997897,-0.04099999999999682,1.8270000000000015,2.0429999999999997,0.6100000000000029,3.4549999999999983,3.158999999999999,2.338999999999998,0.75061902830165,0.3943870104226439
8.009283360368869e+16,43094,0.424,GAL,0,,,-0.5579999999999998,0.2680000000000007,-0.6810000000000009,-0.3460000000000001,0.04299999999999926,0.5470000000000006,-0.22299999999999895,2.5529999999999973,2.1020000000000003,0.9979999999999976,0.9508863525223196,0.5775480121484784
7.966649367504166e+16,35914,0.173,GAL,0,,,-0.3840000000000003,-0.6699999999999982,-0.6140000000000008,-0.4609999999999985,-0.8639999999999972,-0.4029999999999987,-0.2309999999999981,1.1720000000000006,0.754999999999999,0.0140000000000029,0.7872441853066244,0.6100443189062879
8.009296245270822e+16,133559,0.308,GAL,0,,,-0.4059999999999988,-0.2190000000000012,-0.5820000000000007,-0.3049999999999997,-0.4730000000000025,0.15499999999999758,-0.12899999999999778,2.4810000000000016,1.931000000000001,0.7049999999999983,0.9213205392161512,0.6646971984535126
8.009311707151627e+16,133396,0.175,GAL,0,,,-0.18100000000000094,-0.4529999999999994,-0.7680000000000007,-0.5599999999999987,-0.7359999999999971,-0.2319999999999993,0.027000000000001027,1.6540000000000001,1.1449999999999996,0.277000000000001,0.8381093244623805,0.701624819769205
7.96709089014237e+16,134367,0.198,GAL,0,,,-0.31299999999999883,-0.8269999999999982,-0.8019999999999996,-1.7089999999999996,-0.9269999999999996,-0.472999999999999,-1.2199999999999989,1.3589999999999982,0.9540000000000006,-0.06800000000000139,0.7523907927898088,0.5819793267063615
8.009379138137229e+16,37517,0.188,GAL,0,,,0.4569999999999972,-0.1529999999999987,0.10699999999999933,-1.0290000000000001,-0.2799999999999976,0.010000000000001565,-0.679000000000002,2.8789999999999982,2.4699999999999993,0.4190000000000005,0.8831869033505242,0.3988183249805271
7.96665022649782e+16,132474,0.0,GAL,0,,,0.5910000000000011,0.8369999999999962,0.3780000000000001,0.03399999999999892,0.8329999999999984,0.8079999999999998,0.2469999999999999,2.891000000000002,2.751000000000001,0.9480000000000004,0.8842566945560417,0.6189069480220539
7.967077146247128e+16,45428,0.179,GAL,0,,,-0.08800000000000098,0.4669999999999988,-0.5249999999999986,-0.6019999999999968,0.1269999999999989,0.8000000000000007,-0.16499999999999915,2.251999999999999,1.620000000000001,1.4319999999999986,0.932981760209907,0.6898079809481834
7.966677284790152e+16,36939,0.4,GAL,0,,,-0.3610000000000042,0.21100000000000207,-0.4160000000000039,-0.4390000000000036,0.10300000000000152,0.5740000000000016,-0.3840000000000039,2.8169999999999966,2.387999999999998,1.003,0.9596310047069996,0.579025117001106
8.009324592053395e+16,49212,0.456,GAL,0,,,0.004000000000004889,0.9709999999999964,0.010999999999999231,-0.0030000000000001137,0.6549999999999976,1.389999999999997,-0.009999999999994458,3.1679999999999997,2.5189999999999984,2.038999999999998,0.8756261208980692,0.2451994203072465
7.967132121829042e+16,48709,0.281,GAL,0,,,0.010000000000001565,-0.16899999999999693,-0.29699999999999704,-0.7909999999999968,-0.347999999999999,0.2170000000000023,-0.4839999999999982,1.3740000000000023,0.8470000000000013,0.7440000000000033,0.8435765239351448,0.2954209852965882
7.921833531253093e+16,132675,0.043,GAL,0,,,-0.10300000000000152,-0.7259999999999991,-0.8999999999999986,-1.0039999999999978,-1.0739999999999978,-0.3810000000000002,-0.20700000000000074,0.5910000000000011,0.1559999999999988,0.05400000000000205,0.7306749651444809,0.6765140372745342
7.967160039114909e+16,45828,0.423,GAL,0,,,-0.1750000000000007,0.8960000000000008,-0.30200000000000315,-0.7469999999999963,0.6239999999999988,1.2620000000000005,-0.6199999999999939,4.056000000000001,3.4849999999999994,1.8330000000000022,0.826009238171384,0.4342688414435917
7.967105922526098e+16,134043,0.381,GAL,0,,,0.17300000000000182,-0.08000000000000185,-0.04299999999999926,-0.4050000000000011,-0.11499999999999845,0.3219999999999992,-0.18900000000000008,2.7440000000000038,2.25,0.8160000000000025,0.9495566222905816,0.6779911421271618
8.009351650348768e+16,46717,0.281,GAL,0,,,0.6729999999999983,-0.5939999999999976,0.2799999999999976,-0.620000000000001,-0.8329999999999984,-0.056999999999998614,-0.2270000000000003,3.197999999999997,2.463999999999998,0.6769999999999996,0.8646121624914449,0.3279172920543976
7.96715918012109e+16,133080,0.081,GAL,0,,,-0.05599999999999738,-0.3680000000000021,-0.6670000000000016,-0.6780000000000044,-0.5660000000000025,-0.09600000000000364,-0.06700000000000017,1.5719999999999992,1.0599999999999987,0.4159999999999968,0.8453590465608604,0.6292466819904479
7.967600273262038e+16,135004,0.362,GAL,0,,,0.1280000000000001,-0.2740000000000045,-0.3600000000000012,-0.5150000000000023,-0.3460000000000001,0.1479999999999997,-0.027000000000001027,2.764,2.193999999999999,0.718,0.9326865560360016,0.7562776993164299
,132506,,,1,5.0,0.0,0.5450000000000017,1.5519999999999996,0.3940000000000019,-0.19399999999999906,1.357999999999997,1.9179999999999997,-0.04299999999999926,5.3660000000000005,4.472000000000001,2.8119999999999976,0.5546378395955653,1.0
7.96663777109273e+16,46807,0.198,GAL,0,,,-0.04100000000000037,-0.08399999999999963,-0.8279999999999994,-0.384999999999998,-0.26099999999999923,0.2270000000000003,0.402000000000001,0.4909999999999997,-0.06299999999999882,0.7809999999999988,0.7602849962232444,0.3530280745490684
8.00932459205308e+16,133097,0.326,GAL,0,,,0.3379999999999974,0.5090000000000003,0.003999999999997783,-0.11400000000000075,0.463000000000001,1.0239999999999974,0.21999999999999886,4.1229999999999976,3.466999999999995,1.6799999999999995,0.8416210709274461,0.6587887790430018
,47699,,,1,3.0,0.0,0.3490000000000037,1.3170000000000002,0.26099999999999923,0.21499999999999986,0.9549999999999984,1.5410000000000004,0.3030000000000044,3.3240000000000016,3.0310000000000024,1.834,0.8804599877339646,1.0
7.966635623608142e+16,47126,0.173,GAL,0,,,0.09900000000000377,-0.3450000000000024,-0.3549999999999969,-0.4639999999999986,-0.620000000000001,0.06400000000000006,-0.009999999999998009,1.900000000000002,1.4820000000000029,0.4819999999999993,0.8805959018336064,0.6602658838956295
7.967130833336803e+16,133528,0.363,GAL,0,,,0.035000000000000135,0.11400000000000075,-0.17900000000000027,-0.6169999999999991,0.03900000000000148,0.6460000000000008,-0.4029999999999987,3.6579999999999977,3.1819999999999986,1.122,0.8930522976874549,0.7444608604954083
7.96663777109261e+16,36211,0.539,GAL,0,,,-0.23000000000000045,0.7159999999999975,0.11599999999999965,0.031000000000002362,0.4759999999999991,1.0969999999999978,-0.3149999999999977,3.4450000000000003,2.754999999999999,1.786999999999999,0.8869699779941289,0.4194977929173147
8.009352079843278e+16,46981,0.188,GAL,0,,,-0.15200000000000102,-0.2989999999999995,-0.3890000000000029,-0.4220000000000006,-0.4129999999999967,-0.16600000000000034,-0.18499999999999872,2.1539999999999964,1.7739999999999974,0.21399999999999866,0.8864635629904062,0.2422452106019911
