RA,DEC,AKR_ID,HSC_ID,Gm,Gme,Rm,Rme,Im,Ime,Zm,Zme,Ym,Yme,N2m,N2me,N3m,N3me,N4m,N4me,S7m,S7me,S9m,S9me,S11m,S11me,L15m,L15me,L18m,L18me,L24m,L24me,sum_y,y_pred
267.1372986,66.8624878,34063,79666798617707374,21.18,0.001,21.393,0.002,21.048,0.003,20.961,0.006,20.716,0.006,19.612,0.076,19.602,0.055,19.046,0.041,18.608,0.099,17.539,0.066,18.026,0.105,,,17.834,0.099,,,21,1
268.6393127,65.91941829999999,38649,79666364826010022,23.686,0.006999999999999999,22.624,0.006,21.656,0.005,21.124,0.006999999999999999,20.875,0.008,19.47,0.06,19.294,0.038,18.938,0.03,18.125,0.07,17.586,0.07,17.449,0.06,,,,,,,14,1
268.1152649,66.6895142,38952,79666519444834021,21.456,0.001,20.945,0.001,20.835,0.002,20.927,0.004,20.855,0.006,19.822,0.065,19.562,0.049,19.337,0.04,18.895,0.119,17.598,0.093,17.417,0.079,,,,,,,21,1
266.90866090000003,66.5319748,59864,79666927466728006,21.765,0.001,21.512,0.003,21.359,0.005,20.991,0.006,20.753,0.006999999999999999,19.609,0.064,19.21,0.036000000000000004,19.307,0.04,18.845,0.13,,,,,,,,,,,19,1
266.9507141,66.546524,58550,79666927466730822,22.211,0.002,21.67,0.005,21.222,0.005,20.806,0.006,20.79,0.008,19.751,0.067,19.387,0.042,19.38,0.037000000000000005,18.642,0.117,,,,,,,,,,,19,1
266.98138430000006,66.5647583,131955,79666927466732342,19.973,0.001,19.538,0.001,19.557,0.001,19.563,0.001,19.456,0.002,19.47,0.054000000000000006,19.457,0.04,19.262,0.035,18.09,0.059,17.049,0.055,16.954,0.053,,,,,16.910999999999998,0.085,21,1
267.4860535,65.8578644,132118,79666772847901525,21.428,0.001,20.686,0.001,20.164,0.002,19.896,0.003,19.356,0.003,18.225,0.023,17.854,0.015,17.762,0.014,17.279,0.041,16.125999999999998,0.029,16.625,0.033,16.631,0.049,16.558,0.036000000000000004,15.966,0.054000000000000006,19,1
267.549408,65.8570175,132146,79666772847902567,21.905,0.002,21.325,0.002,20.915,0.003,20.813,0.005,20.676,0.006,19.558,0.051,19.067,0.033,18.627,0.024,16.595,0.023,15.057,0.012,15.156,0.011,15.529000000000002,0.021,15.781,0.021,14.755999999999998,0.027000000000000003,21,1
272.4045105,66.10153960000001,45324,79670767167496946,23.461,0.005,22.833,0.006,22.301,0.006999999999999999,21.786,0.008,21.59800000000001,0.013,20.146,0.097,19.806,0.065,19.821,0.073,,,,,,,18.2,0.115,18.259,0.134,,,11,1
272.342865,66.158165,40334,79670767167500875,21.691,0.001,21.259,0.001,21.212,0.003,21.014,0.003,20.72,0.005,19.529,0.067,19.407,0.048,19.169,0.039,18.708,0.124,18.25,0.101,18.507,0.136,,,,,,,21,1
271.5376587,65.84941859999999,41846,79671033455466978,24.32,0.013,23.004,0.008,22.228,0.01,21.73,0.013,21.608,0.018000000000000002,19.875,0.085,19.737,0.07400000000000001,19.546,0.076,,,,,,,,,17.576,0.103,,,14,1
270.92233280000005,65.6882629,125506,79671166599442671,21.126,0.001,21.005,0.001,20.728,0.001,20.414,0.002,20.501,0.003,20.336,0.103,20.256,0.08199999999999999,19.925,0.075,,,,,,,,,,,,,21,1
270.7514343,65.70501709999999,48480,79671166599442744,20.716,0.001,20.551,0.001,20.153,0.002,20.06,0.003,19.984,0.004,19.868,0.083,19.482,0.052000000000000005,19.349,0.044,,,,,,,,,17.824,0.111,,,21,1
272.5057983,65.7349777,76772,79670621138602332,21.568,0.002,21.063,0.003,20.73,0.004,20.588,0.008,20.585,0.011,20.157,0.076,19.84,0.078,19.931,0.083,,,,,,,,,,,,,14,1
270.7382202,66.3803177,101386,79671183779316510,20.916,0.001,20.547,0.001,20.259,0.002,20.118,0.004,19.975,0.005,19.721,0.083,19.689,0.056,19.547,0.056,,,,,,,,,,,,,21,1
270.95941160000007,66.3005753,125313,79671183779322087,23.774,0.006,22.869,0.005,21.948,0.005,21.584,0.009000000000000001,21.368,0.01,20.372,0.107,20.362,0.084,19.671,0.042,,,,,,,,,,,,,11,1
270.7242737,66.46444699999999,101596,79671183779339603,23.169,0.003,22.801,0.005,22.252,0.005,22.09,0.01,21.761,0.011,19.882,0.064,19.816,0.057,19.58,0.05,,,,,,,,,,,,,21,1
269.9724731,66.8721695,88857,79671471542126868,25.144,0.017,23.781,0.014,22.798,0.01,22.11,0.011,21.875,0.014,20.092,0.1,19.892,0.07200000000000001,19.667,0.069,,,,,,,,,,,,,14,1
269.89102169999995,66.916069,48792,79671471542132633,22.814,0.002,22.449,0.004,21.886,0.005,21.695,0.008,21.461,0.009000000000000001,20.132,0.102,19.757,0.062,19.436,0.042,,,18.089,0.117,,,,,18.3,0.119,,,21,1
269.9615479,66.9063568,116079,79671471542133806,22.385,0.002,21.57,0.002,21.198,0.003,21.043000000000006,0.005,20.829,0.006999999999999999,19.96,0.09,19.229,0.059,18.94,0.042,,,17.743,0.093,,,,,,,,,21,1
269.25985719999994,65.9621506,130364,79671724945203922,22.138,0.001,21.218000000000004,0.001,21.109,0.002,20.988000000000003,0.003,20.905,0.004,19.714,0.064,19.429,0.044,19.237,0.036000000000000004,18.853,0.115,17.704,0.087,18.64,0.102,18.074,0.141,,,,,21,1
269.1145935,66.0101166,71237,79671724945208253,24.26,0.008,23.716,0.013,23.085,0.015,22.772,0.024,22.56900000000001,0.028,20.311,0.105,20.276,0.067,19.843,0.064,,,,,,,,,,,,,21,1
269.1510315,66.5158691,81785,79671737830097580,20.162,0.001,19.591,0.001,19.356,0.001,19.272,0.001,19.221,0.001,19.488,0.055,19.343,0.066,19.232,0.062,,,,,,,,,,,,,18,1
269.2400208,66.5398483,46094,79671737830109481,22.826,0.004,22.326,0.005,21.729,0.006999999999999999,21.211,0.006999999999999999,20.924,0.009000000000000001,19.761,0.06,19.311,0.039,19.345,0.038,,,,,,,18.095,0.126,17.783,0.106,,,17,1
271.3749084,66.3032455,134104,79671046340362881,22.711,0.003,21.328000000000007,0.002,20.439,0.002,19.845,0.003,19.548,0.004,18.17,0.023,17.53,0.013,17.247,0.01,16.642,0.023,15.499,0.016,15.717,0.016,16.107,0.032,15.938,0.025,15.384,0.045,21,1
271.1889648,66.44106289999999,128114,79671046340380151,23.652,0.005,23.099,0.006999999999999999,22.102,0.006999999999999999,21.81,0.01,21.475,0.013,19.115,0.04,18.897,0.03,18.701,0.04,,,,,,,,,,,,,12,1
271.4091492,66.15753939999999,101862,79671042045396342,24.364,0.016,23.273000000000003,0.011,22.36,0.011,21.727,0.012,21.572,0.016,20.444000000000006,0.104,19.934,0.068,19.568,0.068,,,,,,,,,,,,,21,1
271.35144039999994,66.1597137,103139,79671042045404177,22.029,0.001,21.97300000000001,0.002,21.849,0.004,21.501,0.004,21.243,0.006,20.565,0.117,20.397,0.084,20.079,0.07,,,,,,,,,,,,,21,1
271.3808899,66.2690659,42068,79671042045408456,21.573,0.001,21.248,0.001,21.109,0.002,21.07,0.003,20.912,0.005,19.761,0.058,19.334,0.039,19.0,0.03,18.965,0.12,17.608,0.096,18.43,0.123,18.228,0.125,18.023,0.103,,,21,1
269.1944885,66.8115616,79964,79671742125080681,24.022,0.005,23.531,0.009000000000000001,22.905,0.01,22.644,0.015,22.277,0.015,20.509,0.12,20.154,0.084,19.501,0.064,,,,,,,,,,,,,21,1
269.6947937,66.1674194,116125,79671591801213420,22.014,0.001,21.437,0.001,21.406,0.002,21.348000000000006,0.003,21.399,0.005,20.323,0.097,19.966,0.066,19.75,0.047,18.981,0.118,18.111,0.084,,,,,,,,,21,1
269.3948364,66.1843033,133037,79671591801219378,19.061,0.001,18.764,0.001,18.695,0.001,18.512,0.001,18.39,0.001,17.722,0.017,17.804000000000006,0.016,17.789,0.014,16.898,0.028,15.827,0.019,16.185,0.023,15.856,0.026,15.841,0.023,15.755999999999998,0.059,18,1
269.1747131,65.4786453,45957,79671712060307538,25.683000000000003,0.031,24.149,0.026,22.945,0.015,22.361,0.017,21.941,0.019,20.32,0.102,20.006,0.059,19.855,0.062,,,,,,,17.835,0.1,18.088,0.113,,,13,1
269.9965515,65.806282,133347,79671445772321326,23.669,0.008,22.443,0.006,21.355,0.004,20.76,0.005,20.437,0.006,19.029,0.043,18.469,0.025,18.27,0.019,17.597,0.045,16.663,0.037000000000000005,17.118,0.042,16.624000000000002,0.045,16.695999999999998,0.038,16.396,0.096,14,1
270.1365356,65.7872314,91338,79671445772328055,21.753,0.001,21.1,0.002,20.857,0.002,20.692,0.005,20.641,0.006,20.069000000000006,0.093,20.32,0.079,19.905,0.067,,,,,,,,,,,,,16,1
269.7884216,65.83536529999999,89150,79671445772331285,25.25800000000001,0.042,23.66,0.02,22.532,0.016,21.609,0.018000000000000002,21.247,0.02,20.03,0.1,19.782,0.057,19.572,0.068,,,,,,,,,,,,,12,1
269.85784910000007,65.8958054,85276,79671445772341833,23.467,0.003,22.895,0.005,22.267,0.005,22.014,0.008,22.018,0.013,20.424,0.115,20.085,0.091,20.099,0.093,,,,,,,,,,,,,13,1
271.79263310000005,65.501564,118420,79670887426565374,20.804,0.001,20.612,0.001,20.342,0.004,20.268,0.005,20.209,0.008,19.367,0.06,19.428,0.046,19.457,0.046,18.767,0.118,18.032,0.084,18.274,0.117,17.973,0.119,,,,,18,1
270.9158936,66.509552,65971,79671188074290678,21.17,0.001,20.848000000000006,0.001,20.306,0.001,20.028,0.002,19.681,0.002,19.615,0.054000000000000006,19.538,0.052000000000000005,19.528,0.048,,,18.345,0.104,18.839,0.13699999999999998,,,,,,,21,1
271.0983887,66.5264359,43454,79671188074292213,22.771,0.001,22.03,0.002,21.48,0.002,21.0,0.003,20.732,0.003,19.896,0.07200000000000001,19.82,0.06,19.515,0.054000000000000006,18.467,0.096,18.384,0.097,,,,,17.624000000000006,0.096,,,19,1
271.05523680000005,66.5633926,126024,79671188074295173,22.81,0.002,22.524,0.004,22.171,0.006,21.967,0.011,21.73,0.012,20.325,0.111,20.073,0.086,19.999,0.08199999999999999,,,,,,,,,,,,,21,1
271.07647710000003,66.6438522,43503,79671188074298375,21.852,0.001,21.519,0.001,21.534,0.002,21.503,0.004,21.427,0.006999999999999999,20.233,0.08800000000000001,19.898,0.069,19.407,0.044,,,,,,,,,17.861,0.112,,,21,1
270.7243347,66.5983582,113547,79671188074298450,26.024,0.026,24.529,0.022,23.576,0.015,22.798,0.016,22.495,0.019,20.63,0.123,20.388,0.078,20.19,0.071,,,,,,,,,,,,,14,1
270.80950930000006,66.5939026,123648,79671188074303467,22.071,0.001,21.585,0.001,21.082,0.002,20.969,0.003,20.891,0.004,20.301,0.09,19.765,0.063,19.459,0.047,19.274,0.16699999999999998,18.344,0.085,,,,,,,,,18,1
272.1421814,65.6570663,134574,79670754282590532,20.399,0.001,19.992,0.001,19.7,0.002,19.564,0.003,19.492,0.004,19.328,0.047,19.053,0.036000000000000004,19.144,0.044,,,,,,,,,,,17.108,0.133,18,1
272.1535034,65.6228943,45542,79670754282596848,21.467,0.001,21.548,0.002,21.126,0.003,20.889,0.004,20.801,0.008,20.097,0.103,19.637,0.058,19.16,0.041,,,17.89,0.111,18.354,0.117,17.689,0.106,17.534000000000002,0.09,,,21,1
272.3140564,65.70025629999999,75012,79670754282603171,21.422,0.001,21.162,0.001,21.082,0.002,21.104,0.004,20.888,0.006999999999999999,19.921,0.071,19.706,0.054000000000000006,19.46,0.047,,,,,,,,,,,,,21,1
272.2383423,65.7043991,75004,79670754282605144,22.867,0.005,22.178,0.006,21.934,0.01,21.377,0.013,21.2,0.018000000000000002,20.065,0.098,20.075,0.067,19.855,0.065,,,,,,,,,,,,,21,1
270.11480710000006,65.50398249999999,84624,79671437182398094,22.431,0.003,21.811,0.004,21.561,0.006999999999999999,21.553,0.015,21.294,0.015,20.038,0.066,19.977,0.056,19.775,0.059,,,,,,,,,,,,,21,1
269.9675293,65.4854126,82952,79671437182398971,21.983,0.002,21.831,0.003,21.238000000000003,0.004,20.843000000000004,0.006,20.748,0.006999999999999999,19.74,0.076,19.319000000000006,0.058,19.57,0.059,,,,,,,,,,,,,19,1
272.5738525,66.6435699,44065,79670638318487611,22.214,0.001,21.395,0.001,21.004,0.002,20.77,0.003,20.523000000000003,0.004,19.61,0.075,19.455,0.06,19.228,0.048,18.834,0.121,17.637,0.064,17.934,0.07,17.278,0.095,17.145,0.057,,,21,1
269.5099792,66.34246060000001,96627,79671596096183555,23.751,0.004,22.897,0.005,22.505,0.008,22.277,0.014,22.056,0.017,20.656,0.092,20.205,0.061,19.977,0.054000000000000006,,,,,,,,,,,,,21,1
269.41937260000003,66.4413834,46518,79671596096192468,21.825,0.001,21.634,0.002,20.903,0.002,20.659,0.002,20.337,0.002,19.079,0.04,18.991,0.032,18.98,0.031,18.63,0.098,,,,,17.358,0.084,17.634,0.075,,,18,1
272.59680180000004,66.1724777,130030,79670629728542114,21.366,0.001,21.119,0.001,20.942,0.002,20.95,0.003,20.717,0.005,19.899,0.066,19.514,0.043,19.341,0.037000000000000005,18.551,0.106,18.16,0.087,,,17.99,0.098,,,,,21,1
269.7008972,66.4772873,96131,79671600391139507,23.287,0.005,22.871,0.006999999999999999,22.191,0.009000000000000001,21.721,0.011,21.567,0.015,19.649,0.065,19.164,0.038,19.173,0.037000000000000005,,,,,,,,,,,,,20,1
269.5097046,66.4979706,96540,79671600391139833,23.093000000000004,0.002,22.625,0.004,22.29,0.005,21.792,0.006,21.554,0.008,20.266,0.102,19.889,0.056,20.085,0.06,,,,,,,,,,,,,11,1
269.6335144,66.49575039999999,116713,79671600391139841,22.456,0.001,22.06,0.002,21.729,0.003,21.554,0.004,21.276,0.006,19.687,0.065,19.322,0.04,19.12,0.038,19.0,0.12,18.972,0.172,,,,,,,,,21,1
269.4177856,66.5740051,81216,79671600391143340,23.685,0.005,23.324,0.009000000000000001,22.462,0.009000000000000001,22.146,0.014,21.932,0.019,20.248,0.118,19.815,0.077,19.625,0.069,,,,,,,,,,,,,21,1
269.3938293,66.5057373,12843,79671600391151246,23.786,0.004,23.56900000000001,0.008,22.97,0.011,22.433000000000003,0.012,22.239,0.014,20.353,0.112,19.958,0.057,19.803,0.051,19.235,0.145,17.835,0.085,17.737000000000005,0.094,,,,,,,21,1
269.50802610000005,66.5964966,38070,79671600391151931,19.936,0.001,19.939,0.001,19.792,0.001,19.643,0.001,19.541,0.001,19.327,0.045,19.013,0.031,18.742,0.026,18.551,0.078,17.461,0.068,17.883,0.09,,,,,,,21,1
269.62994380000004,66.5358963,116723,79671600391151971,21.731,0.001,21.408,0.001,21.388,0.002,21.37,0.004,21.2,0.005,20.012,0.1,19.623,0.058,19.802,0.051,,,17.909000000000006,0.119,,,,,,,,,20,1
272.2372131,66.4760971,75034,79670775757422920,23.093000000000004,0.005,22.547,0.006,21.861,0.008,21.323,0.011,21.193,0.014,20.414,0.078,20.286,0.068,19.973,0.071,,,,,,,,,,,,,21,1
272.1581726,66.53559109999999,45535,79670775757424795,22.895,0.002,22.447,0.004,21.806,0.004,21.579,0.006,21.551,0.009000000000000001,20.437,0.099,19.66,0.054000000000000006,19.701,0.068,,,,,,,16.479,0.059,16.922,0.071,,,12,1
272.31356810000005,66.56722260000001,77706,79670775757435835,24.201,0.006999999999999999,23.64,0.012,23.413,0.017,22.972,0.023,22.772,0.037000000000000005,20.203,0.091,19.915,0.085,19.89,0.075,,,,,,,,,,,,,15,1
271.8502502,65.9831696,37913,79670900311485687,21.35,0.001,20.673,0.001,20.452,0.003,20.13,0.004,20.036,0.006999999999999999,19.326,0.056,19.164,0.046,19.221,0.042,,,,,18.245,0.126,,,,,,,18,1
271.7144165,66.4463806,134299,79670908901415150,20.234,0.001,20.145,0.001,19.781,0.001,19.542,0.001,19.395,0.001,18.149,0.022,17.922,0.016,18.009,0.016,17.899,0.054000000000000006,16.847,0.042,17.659000000000006,0.063,,,,,16.609,0.105,21,1
271.72113039999994,66.3524551,107023,79670908901419770,22.691,0.003,22.166,0.003,21.454,0.005,20.947,0.006,20.814,0.008,19.62,0.073,19.691,0.057,19.439,0.056,,,,,,,,,,,,,15,1
271.6993713,66.35369870000001,124750,79670908901421211,22.435,0.002,21.704,0.002,21.395,0.004,21.106,0.006,21.097,0.009000000000000001,20.24,0.102,20.204,0.078,20.007,0.07,,,,,,,,,,,,,21,1
270.335083,66.144577,48029,79671316923301741,24.787,0.013,23.292,0.008,22.439,0.006999999999999999,21.728,0.009000000000000001,21.324,0.009000000000000001,20.005,0.086,19.635,0.049,19.524,0.054000000000000006,,,,,,,,,18.237,0.146,,,11,1
270.5163879,66.2253189,92138,79671316923317716,22.983,0.003,22.395,0.004,21.938,0.006999999999999999,21.268,0.008,21.06,0.01,20.333,0.093,20.084,0.064,19.859,0.067,,,,,,,,,,,,,21,1
270.621582,66.26396940000001,48533,79671316923318512,22.454,0.001,21.862,0.002,21.704,0.003,21.211,0.004,21.358,0.006999999999999999,19.861,0.081,19.719,0.052000000000000005,19.168,0.035,18.659,0.101,17.545,0.056,18.115,0.112,17.011,0.07,17.249000000000002,0.063,,,21,1
272.5953979,66.8550186,43742,79670646908406521,21.459,0.001,21.349,0.001,20.884,0.002,20.537,0.002,20.444000000000006,0.003,19.722,0.057,19.055,0.032,19.096,0.031,18.498,0.075,17.671,0.068,18.461,0.08800000000000001,18.288,0.103,17.52,0.086,,,16,1
272.6613464,66.887558,130013,79670646908408137,23.681,0.006,23.009,0.009000000000000001,22.554,0.01,22.073,0.015,21.69400000000001,0.015,20.362,0.086,19.901,0.056,19.365,0.046,19.062,0.139,,,,,16.637999999999998,0.07400000000000001,,,,,21,1
270.4704895,66.43843079999999,123846,79671321218271360,23.084,0.002,22.75,0.003,22.222,0.004,21.956,0.006,21.676,0.006,19.826,0.093,19.529,0.047,19.461,0.05,,,18.567,0.151,,,,,,,,,21,1
270.199646,66.3364944,92072,79671321218284077,23.62,0.004,23.048,0.006,22.286,0.006,21.913,0.008,21.651,0.01,19.925,0.103,19.876,0.08199999999999999,19.805,0.085,,,,,,,,,,,,,12,1
270.5410767,66.3819962,47862,79671321218285831,21.408,0.001,21.711,0.002,21.161,0.002,21.176,0.003,21.021,0.004,19.431,0.051,19.267,0.037000000000000005,19.078,0.033,,,18.151,0.127,,,,,18.567,0.145,,,21,1
270.87799069999994,66.6914673,125948,79671192369254248,22.535,0.006,22.128,0.008,21.619,0.01,21.332,0.019,21.083,0.024,19.871,0.08900000000000001,19.62,0.054000000000000006,19.346,0.056,,,,,,,,,,,,,21,1
271.124176,66.8394775,130207,79671192369273528,23.667,0.004,22.397,0.004,21.321,0.003,20.576,0.003,20.261,0.003,18.888,0.035,18.523,0.023,18.282,0.019,17.557000000000002,0.064,16.926,0.06,17.152,0.066,16.378,0.046,,,,,21,1
269.6135254,65.83583829999999,96551,79671583211287554,23.403,0.003,23.154,0.006999999999999999,22.937,0.01,22.718000000000004,0.018000000000000002,22.509,0.022,20.567,0.12,19.983,0.058,19.991,0.065,,,,,,,,,,,,,20,1
272.52105710000006,66.0275345,134802,79670625433579141,20.102,0.001,20.004,0.001,19.939,0.001,19.816,0.002,19.729,0.002,18.884,0.036000000000000004,18.424,0.022,18.222,0.018000000000000002,17.998,0.056,16.994,0.045,17.451,0.056,17.396,0.068,17.125,0.069,16.561,0.103,21,1
270.5356445,65.98237610000001,95967,79671312628336102,22.811,0.002,22.5,0.004,22.215,0.006,21.972,0.011,21.511,0.01,20.463,0.118,20.222,0.067,20.118,0.062,,,,,,,,,,,,,21,1
270.5976868,65.95521550000001,48513,79671312628339949,24.39,0.009000000000000001,23.034,0.008,22.18,0.006,21.535,0.006999999999999999,21.334,0.009000000000000001,19.703,0.059,19.39,0.041,19.211,0.038,,,,,,,17.383,0.068,17.937,0.085,,,14,1
270.5802917,65.9587402,127164,79671312628340109,21.688,0.001,20.846,0.001,20.519,0.001,20.317,0.002,20.137,0.003,20.214,0.07400000000000001,20.095,0.08199999999999999,20.026,0.084,,,,,,,,,,,,,12,1
270.5266418,66.0137405,95954,79671312628343662,22.131,0.001,21.756,0.002,21.562,0.002,21.538,0.004,21.453000000000007,0.006,20.14,0.107,20.092,0.083,19.73,0.061,,,,,,,,,,,,,21,1
272.1417236,66.6607819,120525,79670780052390928,23.869,0.006999999999999999,23.197,0.01,22.465,0.009000000000000001,21.837,0.01,21.479,0.012,20.559,0.1,20.499,0.085,20.117,0.062,,,,,,,,,,,,,12,1
270.89883419999995,65.4630127,43014,79671162304493856,22.485,0.004,21.581,0.004,21.203000000000007,0.006,20.719,0.008,20.74,0.012,19.518,0.061,19.199,0.047,18.958,0.04,,,17.567,0.083,18.076,0.103,17.895,0.124,17.535999999999998,0.085,,,21,1
271.8125916,66.48178100000001,33468,79670913196375645,20.947,0.001,20.527,0.001,20.379,0.001,20.369,0.002,20.343,0.002,20.054,0.08800000000000001,20.207,0.067,19.684,0.056,,,17.881,0.093,18.205,0.104,,,,,,,21,1
271.78179930000005,66.55821230000001,134337,79670913196380121,22.169,0.001,21.776,0.002,21.199,0.002,20.797,0.002,20.494,0.003,19.252,0.047,18.833,0.029,18.278,0.019,16.976,0.029,15.953,0.022,16.296,0.025,15.847,0.025,15.630999999999998,0.019,15.037,0.037000000000000005,21,1
271.9057617,66.5511169,121833,79670913196388687,23.548,0.003,22.922,0.006,22.502,0.006999999999999999,22.015,0.01,21.798,0.012,19.984,0.086,19.74,0.062,19.445,0.053,,,,,,,,,,,,,21,1
271.8040161,66.6268692,118426,79670913196397512,24.019,0.006999999999999999,23.249,0.009000000000000001,22.719,0.01,21.996,0.013,21.714,0.016,20.03,0.099,19.636,0.049,19.423,0.046,18.514,0.109,17.39,0.083,17.635,0.087,18.268,0.131,,,,,21,1
271.812561,66.65910339999999,107074,79670913196400307,22.158,0.001,21.976,0.003,21.755,0.005,21.586,0.009000000000000001,21.737,0.015,19.985,0.104,19.868,0.079,20.546,0.113,,,,,,,,,,,,,13,1
270.66540530000003,66.11459350000001,48634,79671179484348098,23.421,0.003,23.049,0.006,22.579,0.009000000000000001,22.155,0.013,21.684,0.016,20.147,0.107,19.913,0.079,19.785,0.07,,,18.064,0.114,18.885,0.15,17.715999999999994,0.107,17.503,0.067,,,21,1
271.176178,66.6798172,133977,79671054930297713,19.379,0.001,19.162,0.001,19.272,0.001,19.228,0.001,19.056,0.001,18.995,0.036000000000000004,18.538,0.023,18.534,0.022,17.459,0.042,16.831,0.039,16.969,0.043,16.487000000000002,0.04,16.627,0.036000000000000004,16.254,0.063,21,1
271.4091187,66.69920350000001,134128,79671054930298527,20.383,0.001,20.286,0.001,20.17,0.001,20.174,0.003,20.027,0.004,19.663,0.077,19.488,0.055,19.321,0.04,19.326,0.115,17.324,0.052000000000000005,17.723,0.059,16.502,0.041,16.429000000000002,0.032,15.544,0.046,21,1
271.5048828,66.7181625,129693,79671054930304630,25.826,0.027000000000000003,24.516,0.02,23.56900000000001,0.017,22.72300000000001,0.017,22.417,0.02,20.829,0.126,20.454,0.08199999999999999,20.325,0.07,,,,,,,17.727,0.086,,,,,11,1
271.451416,66.7558212,41677,79671054930308289,21.266,0.001,21.097,0.001,20.884,0.002,20.606,0.003,20.352,0.004,18.649,0.033,18.423,0.023,18.401,0.021,18.107,0.077,18.163,0.084,18.258,0.121,17.414,0.064,17.156,0.065,,,21,1
271.1904297,66.745491,130120,79671054930310475,21.656,0.001,21.488000000000003,0.001,21.07,0.002,20.667,0.003,20.692,0.004,19.254,0.06,18.975,0.044,19.503,0.053,,,,,,,17.772000000000006,0.121,,,,,11,1
271.2192688,66.759964,43192,79671054930312273,26.272,0.035,25.13,0.038,24.259,0.029,23.68,0.037000000000000005,23.332,0.042,20.265,0.121,20.057,0.068,19.844,0.07400000000000001,,,,,,,17.413,0.113,17.889,0.102,,,20,1
271.543396,66.7885666,134201,79671054930315710,23.424,0.002,21.943,0.002,21.339,0.002,20.871,0.003,20.581,0.003,19.619,0.053,19.069000000000006,0.033,18.747,0.025,17.924,0.067,17.07,0.045,17.622,0.057,17.397000000000002,0.066,16.567,0.036000000000000004,16.107,0.069,21,1
271.5789795,66.82242579999999,118810,79671054930316152,23.458,0.005,23.135,0.006999999999999999,22.674,0.01,22.107,0.014,21.947,0.019,20.247,0.104,19.887,0.07,19.782,0.066,,,,,,,17.965999999999994,0.104,,,,,21,1
271.22729489999995,66.82408910000001,130197,79671054930317601,22.606,0.001,22.393,0.003,22.074,0.003,21.887,0.006,21.743,0.008,20.357,0.112,20.06,0.085,20.085,0.086,,,,,,,17.233,0.096,,,,,21,1
272.0176392,65.7700272,100837,79670896016509204,22.18,0.002,21.457,0.002,21.294,0.003,20.976,0.004,21.06,0.008,20.538,0.086,20.575,0.093,20.355,0.076,,,,,,,,,,,,,21,1
272.0224915,65.7662277,116178,79670896016509205,22.228,0.001,21.616,0.002,21.524,0.004,21.533,0.006,21.396,0.01,19.587,0.08199999999999999,19.291,0.056,19.138,0.052000000000000005,18.82,0.123,17.976,0.104,,,,,,,,,21,1
271.6706543,65.8743896,105730,79670896016516954,22.949,0.002,22.403,0.003,21.841,0.004,21.699,0.006,21.475,0.01,20.14,0.102,19.698,0.062,19.687,0.054000000000000006,,,,,,,,,,,,,20,1
271.6750793,65.89496609999999,105642,79670896016525692,20.787,0.003,20.73,0.006,20.279,0.011,19.897,0.016,19.535,0.018000000000000002,19.878,0.091,19.723,0.071,19.367,0.064,,,,,,,,,,,,,21,1
271.4903259,65.6182022,134177,79671029160489171,23.428,0.006,22.662,0.006,22.454,0.011,22.214,0.019,22.032,0.024,20.191,0.104,19.705,0.054000000000000006,19.595,0.048,,,18.579,0.131,18.392,0.123,18.13,0.117,18.088,0.119,17.305,0.152,21,1
271.16430660000003,65.6552887,43561,79671029160505114,21.34,0.001,21.186,0.001,20.781,0.002,20.66,0.003,20.457,0.003,19.654,0.059,19.278,0.039,19.152,0.035,,,17.927,0.077,,,,,18.184,0.123,,,19,1
270.3535461,65.4548111,94413,79671299743442606,23.773000000000003,0.008,23.091,0.01,22.489,0.012,21.724,0.015,21.50800000000001,0.017,19.872,0.092,19.699,0.055,19.568,0.052000000000000005,,,,,,,,,,,,,17,1
270.4501648,65.4941559,133579,79671299743448239,21.579,0.001,21.119,0.001,20.888,0.002,20.402,0.003,20.615,0.005,19.069000000000006,0.055,19.014,0.038,18.96,0.034,18.188,0.075,16.889,0.043,17.205,0.05,18.174,0.131,17.419,0.091,16.022000000000002,0.086,20,1
270.07754520000003,66.31842040000001,40609,79671458657220752,24.082,0.004,23.214,0.006,22.695,0.006,22.089,0.006999999999999999,21.947,0.01,20.669,0.119,20.193,0.077,19.793,0.055,,,18.205,0.101,18.892,0.156,,,,,,,21,1
269.7524719,66.317337,130565,79671458657228298,21.106,0.001,20.638,0.001,20.177,0.001,19.802,0.001,19.68,0.001,19.184,0.049,18.8,0.036000000000000004,18.713,0.03,18.002,0.059,16.995,0.044,17.391,0.052000000000000005,18.201,0.115,,,,,21,1
269.5544128,66.7406693,50374,79671604686114469,20.404,0.001,20.534,0.001,20.185,0.001,19.857,0.001,20.067,0.002,19.798,0.08,19.625,0.048,19.343,0.048,18.092,0.068,,,,,,,,,,,21,1
269.6141052,66.76344300000001,96195,79671604686114516,22.588,0.001,22.534,0.004,22.263,0.005,22.201,0.008,22.075,0.01,20.671,0.135,20.211,0.066,20.021,0.065,,,,,,,,,,,,,21,1
269.5608215,66.7402344,50711,79671604686114569,24.215,0.008,22.969,0.006999999999999999,21.837,0.005,21.049,0.005,20.735,0.006,19.486,0.053,18.99,0.034,18.813,0.027000000000000003,18.222,0.07400000000000001,,,,,,,,,,,15,1
